event_id,event_type,user_id,session_id,product_id,query_text,source,signal_weight,timestamp,metadata_json
c3011886-c1b7-4089-969b-3634ede3d621,product_viewed,129,sim-u129-s2,8,,synthetic-exercise,1,2026-03-06T09:05:25.780726+00:00,"{""category_id"": 1}"
2b6b782f-6b9e-4238-8092-667150ca83a4,cart_viewed,129,sim-u129-s2,,open cart,synthetic-exercise,1,2026-03-06T09:05:45.780726+00:00,{}
9611661e-8b83-42eb-89c1-04c07d95ed7a,cart_item_added,168,sim-u168-s3,11,,synthetic-exercise,4,2026-03-06T09:06:18.780726+00:00,"{""category_id"": 4}"
f03b9dc2-0fd1-4e5d-9f1e-c546db416d21,search_performed,496,sim-u496-s4,,gaming keyboard,synthetic-exercise,1,2026-03-06T09:07:13.780726+00:00,"{""search_query"": ""gaming keyboard""}"
2228ac96-e0a9-4baa-b4f1-6210a711f70b,cart_item_quantity_updated,168,sim-u168-s3,11,,synthetic-exercise,3,2026-03-06T09:08:04.780726+00:00,"{""category_id"": 4, ""quantity"": 4}"
23ccb9ea-c2ba-4095-a8e2-7b30d6ce4a0c,cart_item_added,129,sim-u129-s2,8,,synthetic-exercise,4,2026-03-06T09:08:13.780726+00:00,"{""category_id"": 1}"
4d71cc5e-bead-421b-9cee-0ad6e6e8c371,product_clicked,496,sim-u496-s4,24,,synthetic-exercise,2,2026-03-06T09:09:17.780726+00:00,"{""category_id"": 1}"
ac3b3ac9-d612-42df-ab57-086f721342c1,checkout_started,129,sim-u129-s2,,checkout,synthetic-exercise,4,2026-03-06T09:09:29.780726+00:00,{}
a94118e1-3921-4621-b3de-3ab3281be5fd,checkout_started,168,sim-u168-s3,,checkout,synthetic-exercise,4,2026-03-06T09:09:51.780726+00:00,{}
459caa70-1393-42f8-b997-772d88bcccf1,order_created,168,sim-u168-s3,11,,synthetic-exercise,5,2026-03-06T09:10:52.780726+00:00,"{""category_id"": 4}"
42ddf625-2441-4a9f-845e-48bde9355f3b,order_created,129,sim-u129-s2,8,,synthetic-exercise,5,2026-03-06T09:10:57.780726+00:00,"{""category_id"": 1}"
5987f933-e4e9-41bf-8b5b-374b3db99787,product_viewed,496,sim-u496-s4,24,,synthetic-exercise,1,2026-03-06T09:12:08.780726+00:00,"{""category_id"": 1}"
76934731-dace-4e52-b9b4-ced82d9ac80b,order_paid,168,sim-u168-s3,11,,synthetic-exercise,6,2026-03-06T09:12:13.780726+00:00,"{""category_id"": 4}"
c9e42c47-9f78-4c74-9d69-7dbc2f82f4ad,order_completed,168,sim-u168-s3,11,,synthetic-exercise,6,2026-03-06T09:13:20.780726+00:00,"{""category_id"": 4}"
de4c0438-89aa-4407-84ff-1b97881535db,order_paid,129,sim-u129-s2,8,,synthetic-exercise,6,2026-03-06T09:13:33.780726+00:00,"{""category_id"": 1}"
1386a8e3-6ad7-4565-a928-d542c55fc0c1,cart_viewed,496,sim-u496-s4,,open cart,synthetic-exercise,1,2026-03-06T09:13:39.780726+00:00,{}
d3b62912-93b2-4d34-bd4f-5d3840638436,cart_item_added,496,sim-u496-s4,24,,synthetic-exercise,4,2026-03-06T09:14:43.780726+00:00,"{""category_id"": 1}"
8224fb9f-68a3-4458-a4db-3b8e8a7eb086,order_completed,129,sim-u129-s2,8,,synthetic-exercise,6,2026-03-06T09:16:01.780726+00:00,"{""category_id"": 1}"
7e7e9410-3e29-4679-9152-583de4b15bbf,chat_message_sent,168,sim-u168-s3,11,Tu van cho toi mot san pham phu hop nhu cau,synthetic-exercise,2,2026-03-06T09:16:12.780726+00:00,"{""category_id"": 4, ""intent"": ""advice""}"
99a18206-a1f3-477e-ad70-42570b8dd285,cart_item_removed,496,sim-u496-s4,24,,synthetic-exercise,1,2026-03-06T09:16:37.780726+00:00,"{""category_id"": 1}"
a798186b-8dac-4986-a956-d392dca20e28,chat_message_sent,129,sim-u129-s2,8,Tu van cho toi mot san pham phu hop nhu cau,synthetic-exercise,2,2026-03-06T09:18:12.780726+00:00,"{""category_id"": 1, ""intent"": ""advice""}"
1c2f36e5-1575-4a21-bac2-604fc793ed3e,checkout_started,496,sim-u496-s4,,checkout,synthetic-exercise,4,2026-03-06T09:19:24.780726+00:00,{}
7ef1d7cc-585e-428c-bb7c-6c3929231264,order_created,496,sim-u496-s4,24,,synthetic-exercise,5,2026-03-06T09:20:30.780726+00:00,"{""category_id"": 1}"
c3857554-6376-4a1c-9784-0faf606547f8,order_paid,496,sim-u496-s4,24,,synthetic-exercise,6,2026-03-06T09:21:51.780726+00:00,"{""category_id"": 1}"
db27dc2b-1da3-4372-a568-b6f6b72326fe,order_completed,496,sim-u496-s4,24,,synthetic-exercise,6,2026-03-06T09:22:24.780726+00:00,"{""category_id"": 1}"
6adae7e1-c7cf-4766-9ac1-3e18e000a18c,chat_message_sent,496,sim-u496-s4,,Nen chon mau nao cho cong viec van phong,synthetic-exercise,2,2026-03-06T09:23:54.780726+00:00,"{""intent"": ""followup""}"
84640d9a-1cce-462b-bd22-9ca10d03e3b8,chat_started,303,sim-u303-s1,,start session,synthetic-exercise,1,2026-03-06T09:39:51.780726+00:00,"{""channel"": ""web""}"
98d2773a-659a-4702-b44f-ccbf4a161b99,chat_started,171,sim-u171-s2,,start session,synthetic-exercise,1,2026-03-06T09:40:04.780726+00:00,"{""channel"": ""web""}"
8c030965-2017-45ae-ae3a-57bceaa1e6f5,search_performed,171,sim-u171-s2,,ergonomic desk,synthetic-exercise,1,2026-03-06T09:40:55.780726+00:00,"{""search_query"": ""ergonomic desk""}"
4c04e678-fef4-4e60-9d8d-073799681ea7,product_clicked,171,sim-u171-s2,14,,synthetic-exercise,2,2026-03-06T09:41:22.780726+00:00,"{""category_id"": 7}"
ca88d783-26b2-4ad5-b480-3fd779604825,product_viewed,171,sim-u171-s2,14,,synthetic-exercise,1,2026-03-06T09:41:42.780726+00:00,"{""category_id"": 7}"
840c4435-59fa-44ba-bedb-e622e72047dd,search_performed,303,sim-u303-s1,,ergonomic desk,synthetic-exercise,1,2026-03-06T09:41:44.780726+00:00,"{""search_query"": ""ergonomic desk""}"
a801a31e-0d1d-4bd7-8ba8-91d9313a52d1,product_clicked,303,sim-u303-s1,3,,synthetic-exercise,2,2026-03-06T09:42:45.780726+00:00,"{""category_id"": 4}"
53df7cd2-304a-4e38-aeec-3bff9d962d92,cart_viewed,171,sim-u171-s2,,open cart,synthetic-exercise,1,2026-03-06T09:43:42.780726+00:00,{}
ac3703fb-8094-4252-b4e7-fbc951ef9b5d,product_viewed,303,sim-u303-s1,3,,synthetic-exercise,1,2026-03-06T09:44:42.780726+00:00,"{""category_id"": 4}"
d94ee469-37cd-4a3e-af56-cf08e1a60cd5,cart_item_added,171,sim-u171-s2,14,,synthetic-exercise,4,2026-03-06T09:45:14.780726+00:00,"{""category_id"": 7}"
162ca877-efcc-4dc3-a794-263c6b2c654e,chat_message_sent,303,sim-u303-s1,3,San pham nay co uu diem gi,synthetic-exercise,2,2026-03-06T09:45:30.780726+00:00,"{""category_id"": 4, ""intent"": ""advice""}"
7f859d16-36c9-460c-bd69-6063819c6047,cart_item_removed,171,sim-u171-s2,14,,synthetic-exercise,1,2026-03-06T09:46:13.780726+00:00,"{""category_id"": 7}"
4f633524-cd1e-41ca-bb8d-176892d8ebcb,checkout_started,171,sim-u171-s2,,checkout,synthetic-exercise,4,2026-03-06T09:47:20.780726+00:00,{}
67188bdb-95b8-4377-98ee-42301227c92a,order_created,171,sim-u171-s2,14,,synthetic-exercise,5,2026-03-06T09:49:30.780726+00:00,"{""category_id"": 7}"
a4051ced-5f82-4825-a0e3-d02a9fbb0d3b,order_cancelled,171,sim-u171-s2,14,,synthetic-exercise,-2,2026-03-06T09:50:28.780726+00:00,"{""category_id"": 7}"
18e91039-6803-47ac-8365-931e6cab15e4,chat_message_sent,171,sim-u171-s2,,Co goi y san pham thay the khong,synthetic-exercise,2,2026-03-06T09:52:43.780726+00:00,"{""intent"": ""followup""}"
90324d8e-a876-42be-a4df-2d63be846f2e,chat_started,160,sim-u160-s2,,start session,synthetic-exercise,1,2026-03-06T09:53:46.780726+00:00,"{""channel"": ""web""}"
a2c49678-4f42-431f-bd3f-7028d93cf991,search_performed,160,sim-u160-s2,,usb c hub,synthetic-exercise,1,2026-03-06T09:54:46.780726+00:00,"{""search_query"": ""usb c hub""}"
8e16715e-fc13-4c00-81a1-033b97a40280,product_clicked,160,sim-u160-s2,23,,synthetic-exercise,2,2026-03-06T09:57:12.780726+00:00,"{""category_id"": 8}"
058ba7f6-8a37-4aef-a7c8-f547edec41c5,product_viewed,160,sim-u160-s2,23,,synthetic-exercise,1,2026-03-06T09:58:18.780726+00:00,"{""category_id"": 8}"
0955dd47-c9ba-41e8-8878-84cdcb82f019,cart_viewed,160,sim-u160-s2,,open cart,synthetic-exercise,1,2026-03-06T09:59:00.780726+00:00,{}
6ca16a15-d71f-4548-9d78-3e40e96dc2b1,cart_item_added,160,sim-u160-s2,23,,synthetic-exercise,4,2026-03-06T10:00:00.780726+00:00,"{""category_id"": 8}"
b61d361d-570c-4355-9089-571672362cce,cart_item_removed,160,sim-u160-s2,23,,synthetic-exercise,1,2026-03-06T10:01:59.780726+00:00,"{""category_id"": 8}"
bd3a90b8-a635-4b23-bfba-8f47893ac0cd,checkout_started,160,sim-u160-s2,,checkout,synthetic-exercise,4,2026-03-06T10:03:15.780726+00:00,{}
ed53eb47-9298-4629-87a4-868a83a69083,order_created,160,sim-u160-s2,23,,synthetic-exercise,5,2026-03-06T10:05:04.780726+00:00,"{""category_id"": 8}"
1f078e39-d402-4492-afef-e6211c24c127,order_paid,160,sim-u160-s2,23,,synthetic-exercise,6,2026-03-06T10:06:40.780726+00:00,"{""category_id"": 8}"
271a506b-24e2-4f58-8405-be7a165f229e,chat_started,413,sim-u413-s2,,start session,synthetic-exercise,1,2026-03-06T10:09:05.780726+00:00,"{""channel"": ""web""}"
162b2690-c2e1-426d-8910-9ab1a60d7014,order_completed,160,sim-u160-s2,23,,synthetic-exercise,6,2026-03-06T10:09:24.780726+00:00,"{""category_id"": 8}"
1ae0b50f-e3d3-4976-b553-6a908a8e0c67,chat_message_sent,160,sim-u160-s2,,Tu van cho toi mot san pham phu hop nhu cau,synthetic-exercise,2,2026-03-06T10:10:16.780726+00:00,"{""intent"": ""followup""}"
bc607b97-6946-407c-aa93-b322273fd7bb,search_performed,413,sim-u413-s2,,monitor 27 inch,synthetic-exercise,1,2026-03-06T10:10:36.780726+00:00,"{""search_query"": ""monitor 27 inch""}"
86e007cd-d44a-4111-b9ee-8c2704350c7b,product_clicked,413,sim-u413-s2,14,,synthetic-exercise,2,2026-03-06T10:10:56.780726+00:00,"{""category_id"": 7}"
a2096948-231b-4321-8cef-2ed9ca7f7cb9,product_viewed,413,sim-u413-s2,14,,synthetic-exercise,1,2026-03-06T10:11:55.780726+00:00,"{""category_id"": 7}"
c5727e36-db83-42fa-a64f-fb9ddcf0be84,cart_viewed,413,sim-u413-s2,,open cart,synthetic-exercise,1,2026-03-06T10:13:06.780726+00:00,{}
f4911240-61ae-47da-8834-4d31848e14b2,cart_item_added,413,sim-u413-s2,14,,synthetic-exercise,4,2026-03-06T10:15:13.780726+00:00,"{""category_id"": 7}"
865df730-3587-468f-9dce-cd61c9ef0ad5,checkout_started,413,sim-u413-s2,,checkout,synthetic-exercise,4,2026-03-06T10:17:54.780726+00:00,{}
5b9b894c-63e1-4ba8-bacc-49a04c24ec75,order_created,413,sim-u413-s2,14,,synthetic-exercise,5,2026-03-06T10:19:24.780726+00:00,"{""category_id"": 7}"
7c4c3ba9-a3e7-4abe-9a14-ec174dc35a0f,chat_started,260,sim-u260-s4,,start session,synthetic-exercise,1,2026-03-06T10:20:30.780726+00:00,"{""channel"": ""web""}"
3078a7da-d537-47d1-ac61-f723bcdd5034,order_paid,413,sim-u413-s2,14,,synthetic-exercise,6,2026-03-06T10:20:59.780726+00:00,"{""category_id"": 7}"
0bd90c65-3865-417b-bc80-5c7eeebea42a,order_completed,413,sim-u413-s2,14,,synthetic-exercise,6,2026-03-06T10:21:46.780726+00:00,"{""category_id"": 7}"
5ebbcd9c-2b7f-4aab-8843-6e81e7ec8939,search_performed,260,sim-u260-s4,,office chair,synthetic-exercise,1,2026-03-06T10:22:50.780726+00:00,"{""search_query"": ""office chair""}"
96c4e8b0-f897-472c-a026-3015b0dadd8e,product_clicked,260,sim-u260-s4,29,,synthetic-exercise,2,2026-03-06T10:24:03.780726+00:00,"{""category_id"": 6}"
5c8592db-3dc0-4d69-8a75-726fdb10c44e,chat_message_sent,413,sim-u413-s2,14,Nen chon mau nao cho cong viec van phong,synthetic-exercise,2,2026-03-06T10:24:03.780726+00:00,"{""category_id"": 7, ""intent"": ""advice""}"
b74b125c-1c1d-4e35-bd07-e94e688a7768,product_viewed,260,sim-u260-s4,29,,synthetic-exercise,1,2026-03-06T10:25:50.780726+00:00,"{""category_id"": 6}"
27601337-e7d7-4ed6-ab74-ffa5cbb1f148,cart_viewed,260,sim-u260-s4,,open cart,synthetic-exercise,1,2026-03-06T10:26:40.780726+00:00,{}
baf86150-434c-401e-b525-358e490343f2,cart_item_added,260,sim-u260-s4,29,,synthetic-exercise,4,2026-03-06T10:27:36.780726+00:00,"{""category_id"": 6}"
18656e2a-e446-401f-b472-0c9ee1a20f9d,cart_item_quantity_updated,260,sim-u260-s4,29,,synthetic-exercise,3,2026-03-06T10:28:43.780726+00:00,"{""category_id"": 6, ""quantity"": 3}"
c2e9623a-c7e3-4bb1-9c78-a6bccfcd8282,checkout_started,260,sim-u260-s4,,checkout,synthetic-exercise,4,2026-03-06T10:29:42.780726+00:00,{}
4e8df73e-86f7-4975-8c52-56a150a54ecd,order_created,260,sim-u260-s4,29,,synthetic-exercise,5,2026-03-06T10:31:05.780726+00:00,"{""category_id"": 6}"
2cefdebb-85bf-4548-91d5-f3cf9509f4cf,order_paid,260,sim-u260-s4,29,,synthetic-exercise,6,2026-03-06T10:33:46.780726+00:00,"{""category_id"": 6}"
92653813-8b92-47f9-8a40-fe01ab706fcf,order_completed,260,sim-u260-s4,29,,synthetic-exercise,6,2026-03-06T10:35:33.780726+00:00,"{""category_id"": 6}"
714270c8-de48-4baa-a407-4ae239aaa89f,chat_message_sent,260,sim-u260-s4,29,Nen chon mau nao cho cong viec van phong,synthetic-exercise,2,2026-03-06T10:38:23.780726+00:00,"{""category_id"": 6, ""intent"": ""advice""}"
c07a9e89-9ff0-4dc0-96c2-1c87c4aeab79,chat_started,412,sim-u412-s4,,start session,synthetic-exercise,1,2026-03-06T11:21:41.780726+00:00,"{""channel"": ""web""}"
d43b2476-c90a-411e-b858-247f1d9dd1b3,search_performed,412,sim-u412-s4,,webcam full hd,synthetic-exercise,1,2026-03-06T11:23:52.780726+00:00,"{""search_query"": ""webcam full hd""}"
29592c95-a6f5-43a4-816e-b58c179a1f27,product_clicked,412,sim-u412-s4,28,,synthetic-exercise,2,2026-03-06T11:24:36.780726+00:00,"{""category_id"": 5}"
f1aa8766-da6c-4ee2-b062-74c9ed463fba,product_viewed,412,sim-u412-s4,28,,synthetic-exercise,1,2026-03-06T11:27:26.780726+00:00,"{""category_id"": 5}"
c20e3944-8766-4582-99da-f062dbee57fb,chat_message_sent,412,sim-u412-s4,28,San pham nay co uu diem gi,synthetic-exercise,2,2026-03-06T11:28:34.780726+00:00,"{""category_id"": 5, ""intent"": ""advice""}"
7aa8a055-9849-4145-99cb-3b412d074573,search_performed,412,sim-u412-s4,,laptop stand,synthetic-exercise,1,2026-03-06T11:29:08.780726+00:00,"{""search_query"": ""laptop stand""}"
46f7cbeb-9614-40bc-9471-2336ea0bd3e8,product_clicked,412,sim-u412-s4,8,,synthetic-exercise,2,2026-03-06T11:30:15.780726+00:00,"{""category_id"": 1}"
13ccd0e5-c4d8-4330-adac-fcf346bfbdfe,product_viewed,412,sim-u412-s4,8,,synthetic-exercise,1,2026-03-06T11:30:52.780726+00:00,"{""category_id"": 1}"
6e7bca35-cc3c-4c74-8223-b60ef49a4bf7,cart_viewed,412,sim-u412-s4,,open cart,synthetic-exercise,1,2026-03-06T11:32:34.780726+00:00,{}
c73d46f4-0bb0-4a3f-9137-f9fac01b3d72,cart_item_added,412,sim-u412-s4,8,,synthetic-exercise,4,2026-03-06T11:35:11.780726+00:00,"{""category_id"": 1}"
eaedf219-5120-44b9-87c6-524249d3f44e,cart_item_quantity_updated,412,sim-u412-s4,8,,synthetic-exercise,3,2026-03-06T11:35:33.780726+00:00,"{""category_id"": 1, ""quantity"": 3}"
90cd6f87-f0f9-456c-85b5-b2799feb927b,checkout_started,412,sim-u412-s4,,checkout,synthetic-exercise,4,2026-03-06T11:35:59.780726+00:00,{}
19749529-6a64-4bbc-b9eb-b436f6afee16,order_created,412,sim-u412-s4,8,,synthetic-exercise,5,2026-03-06T11:38:26.780726+00:00,"{""category_id"": 1}"
58b86395-4701-49a3-a01b-4eb590533768,order_paid,412,sim-u412-s4,8,,synthetic-exercise,6,2026-03-06T11:39:32.780726+00:00,"{""category_id"": 1}"
b1d80564-3d2b-43b6-b3f0-062e327c3749,order_completed,412,sim-u412-s4,8,,synthetic-exercise,6,2026-03-06T11:41:50.780726+00:00,"{""category_id"": 1}"
22e61545-a957-47c5-9024-88e3b06746db,chat_started,360,sim-u360-s4,,start session,synthetic-exercise,1,2026-03-06T11:43:31.780726+00:00,"{""channel"": ""web""}"
e19ee8b8-19dd-4bf1-bda2-7a53d4eb0dc0,chat_message_sent,412,sim-u412-s4,8,Nen chon mau nao cho cong viec van phong,synthetic-exercise,2,2026-03-06T11:44:04.780726+00:00,"{""category_id"": 1, ""intent"": ""advice""}"
3c7890b9-9d8f-4c7f-9245-abf0ffe99301,search_performed,360,sim-u360-s4,,office chair,synthetic-exercise,1,2026-03-06T11:44:34.780726+00:00,"{""search_query"": ""office chair""}"
b016f841-7781-48ee-b20d-8e9e884da5cb,product_clicked,360,sim-u360-s4,6,,synthetic-exercise,2,2026-03-06T11:45:20.780726+00:00,"{""category_id"": 7}"
b44b2344-fa0f-470a-b8f4-66d22468d1ae,search_performed,412,sim-u412-s4,,ergonomic desk,synthetic-exercise,1,2026-03-06T11:46:08.780726+00:00,"{""search_query"": ""ergonomic desk""}"
5d5077b7-368c-4b4a-82c8-4bdcea6cf10b,product_viewed,360,sim-u360-s4,6,,synthetic-exercise,1,2026-03-06T11:47:35.780726+00:00,"{""category_id"": 7}"
5b3686bb-1be4-43c5-b186-04fecd055bd0,product_clicked,412,sim-u412-s4,12,,synthetic-exercise,2,2026-03-06T11:47:41.780726+00:00,"{""category_id"": 5}"
738029ba-3051-44f5-8868-01c4e3b713eb,product_viewed,412,sim-u412-s4,12,,synthetic-exercise,1,2026-03-06T11:48:42.780726+00:00,"{""category_id"": 5}"
c1ae7ce9-7b13-42c8-ac12-69867c211443,cart_viewed,412,sim-u412-s4,,open cart,synthetic-exercise,1,2026-03-06T11:49:47.780726+00:00,{}
79852eeb-e6bd-48fa-829e-274145f8aa7a,cart_viewed,360,sim-u360-s4,,open cart,synthetic-exercise,1,2026-03-06T11:50:32.780726+00:00,{}
924999e8-d9aa-4415-ae9b-3368714585d1,cart_item_added,412,sim-u412-s4,12,,synthetic-exercise,4,2026-03-06T11:51:26.780726+00:00,"{""category_id"": 5}"
9dfca99e-298e-4b65-8a0e-1986b98765ad,cart_item_removed,412,sim-u412-s4,12,,synthetic-exercise,1,2026-03-06T11:52:30.780726+00:00,"{""category_id"": 5}"
fe145e57-7c81-4ae0-a941-65b9cda9a5d3,cart_item_added,360,sim-u360-s4,6,,synthetic-exercise,4,2026-03-06T11:53:28.780726+00:00,"{""category_id"": 7}"
f175bc7b-36a5-4697-ac0f-769a85fbe461,checkout_started,412,sim-u412-s4,,checkout,synthetic-exercise,4,2026-03-06T11:54:28.780726+00:00,{}
5f40927f-e012-48ac-b095-b23f057a74b7,cart_item_quantity_updated,360,sim-u360-s4,6,,synthetic-exercise,3,2026-03-06T11:54:52.780726+00:00,"{""category_id"": 7, ""quantity"": 3}"
8e8917fd-eaa3-4071-804a-31b8d034a48f,order_created,412,sim-u412-s4,12,,synthetic-exercise,5,2026-03-06T11:57:27.780726+00:00,"{""category_id"": 5}"
f96b6043-f457-4229-bff3-fa3eae371f5f,checkout_started,360,sim-u360-s4,,checkout,synthetic-exercise,4,2026-03-06T11:57:52.780726+00:00,{}
67b840e0-d431-436d-b311-25d61e615876,chat_started,112,sim-u112-s2,,start session,synthetic-exercise,1,2026-03-06T11:58:26.780726+00:00,"{""channel"": ""web""}"
f406ecc0-aa99-4a94-a870-04de8e92a2f9,order_cancelled,412,sim-u412-s4,12,,synthetic-exercise,-2,2026-03-06T11:59:08.780726+00:00,"{""category_id"": 5}"
6f403733-acc7-433b-9145-26dd06465445,chat_started,81,sim-u81-s2,,start session,synthetic-exercise,1,2026-03-06T11:59:20.780726+00:00,"{""channel"": ""web""}"
9447b800-ebb4-4a88-944e-a81988b5269c,search_performed,112,sim-u112-s2,,mechanical keyboard,synthetic-exercise,1,2026-03-06T12:00:33.780726+00:00,"{""search_query"": ""mechanical keyboard""}"
6ad38d09-e651-4758-8f87-e38c40dc804e,order_created,360,sim-u360-s4,6,,synthetic-exercise,5,2026-03-06T12:00:44.780726+00:00,"{""category_id"": 7}"
6c345447-3e7f-4949-b9eb-804e3f1d9bb1,search_performed,81,sim-u81-s2,,mechanical keyboard,synthetic-exercise,1,2026-03-06T12:02:19.780726+00:00,"{""search_query"": ""mechanical keyboard""}"
cd7bf782-fc44-48dd-a10f-37cecc4f52a8,product_clicked,112,sim-u112-s2,25,,synthetic-exercise,2,2026-03-06T12:03:18.780726+00:00,"{""category_id"": 2}"
18cea460-ce20-4f02-8c51-8883b85299e4,order_cancelled,360,sim-u360-s4,6,,synthetic-exercise,-2,2026-03-06T12:03:19.780726+00:00,"{""category_id"": 7}"
fd07485d-953e-4c19-ad36-81ea785a1dbb,chat_message_sent,360,sim-u360-s4,6,Tu van cho toi mot san pham phu hop nhu cau,synthetic-exercise,2,2026-03-06T12:03:45.780726+00:00,"{""category_id"": 7, ""intent"": ""advice""}"
bfb9a1ee-0b04-459f-b495-1898eac68cfb,chat_started,498,sim-u498-s1,,start session,synthetic-exercise,1,2026-03-06T12:04:36.780726+00:00,"{""channel"": ""web""}"
2a1297a6-aae1-4138-ad3f-85409caa6dda,product_clicked,81,sim-u81-s2,26,,synthetic-exercise,2,2026-03-06T12:04:43.780726+00:00,"{""category_id"": 3}"
4e1135a8-803c-4fc4-b3a9-13b414cd783c,product_viewed,112,sim-u112-s2,25,,synthetic-exercise,1,2026-03-06T12:05:02.780726+00:00,"{""category_id"": 2}"
ead50d6b-2d51-4a2c-9347-183db3152e03,product_viewed,81,sim-u81-s2,26,,synthetic-exercise,1,2026-03-06T12:06:14.780726+00:00,"{""category_id"": 3}"
e78ce84a-9b6e-4ca3-a465-b498584f9686,cart_viewed,112,sim-u112-s2,,open cart,synthetic-exercise,1,2026-03-06T12:06:24.780726+00:00,{}
f8405f9a-bf1c-444f-89aa-ddfeb4c9868a,search_performed,498,sim-u498-s1,,usb c hub,synthetic-exercise,1,2026-03-06T12:07:02.780726+00:00,"{""search_query"": ""usb c hub""}"
367714aa-5b4f-4260-ac28-c3642fd744c3,cart_viewed,81,sim-u81-s2,,open cart,synthetic-exercise,1,2026-03-06T12:07:09.780726+00:00,{}
267ab385-18ef-4fa0-806f-dd65a47b45ee,cart_item_added,112,sim-u112-s2,25,,synthetic-exercise,4,2026-03-06T12:07:25.780726+00:00,"{""category_id"": 2}"
ec42ab8f-9718-4f7c-b960-9bc47807091d,checkout_started,112,sim-u112-s2,,checkout,synthetic-exercise,4,2026-03-06T12:08:01.780726+00:00,{}
6dff399a-3a62-4745-8b38-b53cc83013ab,product_clicked,498,sim-u498-s1,9,,synthetic-exercise,2,2026-03-06T12:09:40.780726+00:00,"{""category_id"": 2}"
